mask_type,split_num,method,method_name,variable,location,rmse,mae,r2,missing_count
block_14day,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,precip_mm_day,Gigantes Polygon,7.116386998737076,5.747218931585157,0.17901651113746597,56
block_14day,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,precip_mm_day,Roxas Polygon,,,,0
block_14day,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_speed_ms,Gigantes Polygon,0.9870162793821546,0.8155455808902828,0.8068028837603074,56
block_14day,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_speed_ms,Roxas Polygon,,,,0
block_14day,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_u_ms,Gigantes Polygon,1.261104851389706,0.9669669667232484,0.8266596479290511,56
block_14day,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_u_ms,Roxas Polygon,,,,0
block_14day,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_v_ms,Gigantes Polygon,1.5619502966830254,1.1223611856384672,0.7716543507856582,56
block_14day,0,hybrid_ensemble,Hybrid: Temporal-Spatial Ensemble,wind_v_ms,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,CHL,Gigantes Polygon,0.23886590544733335,0.1761860692376494,0.031894964624988975,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,CHL,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,mlotst,Gigantes Polygon,3.2697932958332063,2.533138730896296,-0.16134322194163775,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,mlotst,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,no3,Gigantes Polygon,0.014565342913373639,0.012844610956530968,-3.899511701588647,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,no3,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,o2,Gigantes Polygon,1.3643243042541968,1.0954841915980853,0.10753986764766599,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,o2,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,po4,Gigantes Polygon,0.004101298304735736,0.00323111517805103,0.9749918869712328,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,po4,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,so,Gigantes Polygon,0.4065416258604825,0.37874849286298273,0.10861408465955757,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,so,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,thetao,Gigantes Polygon,0.23543240385515962,0.214864102400418,0.573187221724026,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,thetao,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,uo,Gigantes Polygon,0.02318348203704554,0.01799697007656398,0.9561344099266647,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,uo,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,vo,Gigantes Polygon,0.05629734692550238,0.0436171303849754,0.15631219414851683,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,vo,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_daily,Gigantes Polygon,0.18795905553926118,0.11611576176027026,0.036492413645046407,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_daily,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_raw,Gigantes Polygon,,,,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,NDVI_raw,Roxas Polygon,,,,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,precip_mm_day,Gigantes Polygon,5.698146769053238,4.1727848260896385,0.4736403730988127,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,precip_mm_day,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_speed_ms,Gigantes Polygon,0.42525005700557195,0.3222531056254957,0.9641374828390147,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_speed_ms,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_u_ms,Gigantes Polygon,0.49399262844775504,0.40821442166444843,0.9734026592015796,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_u_ms,Roxas Polygon,,,,0
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_v_ms,Gigantes Polygon,0.42945936385437244,0.32222515259251155,0.9827375483879002,56
block_14day,0,hybrid_adaptive,Hybrid: Gap-Type Adaptive,wind_v_ms,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,CHL,Gigantes Polygon,0.26478852844392664,0.2398579397684975,-1.5930079363488998,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,CHL,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,mlotst,Gigantes Polygon,1.327978848959571,1.0841972372890116,-0.00011516320245830158,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,mlotst,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,no3,Gigantes Polygon,0.024309760703833363,0.017685994367039763,0.7332244028783007,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,no3,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,o2,Gigantes Polygon,1.4498795594248128,1.1648554535509694,0.605221162896986,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,o2,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,po4,Gigantes Polygon,0.0069647548244293825,0.005412766708179535,0.9773247710533436,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,po4,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,so,Gigantes Polygon,0.38491687148255155,0.2865769160018788,0.5563567846003552,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,so,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,thetao,Gigantes Polygon,0.33897890210851456,0.2942666810182695,0.6185146810841562,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,thetao,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,uo,Gigantes Polygon,0.0386725820639346,0.030327642639247556,0.8926016532663488,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,uo,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,vo,Gigantes Polygon,0.04299913036920227,0.03693602720883158,0.19372197429503157,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,vo,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,NDVI_daily,Gigantes Polygon,0.03083819491124098,0.028489190994494228,-1.1004051859277681,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,NDVI_daily,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,NDVI_raw,Gigantes Polygon,,,,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,NDVI_raw,Roxas Polygon,,,,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,precip_mm_day,Gigantes Polygon,7.322094363552452,5.063185465630272,0.5083628471294801,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,precip_mm_day,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,wind_speed_ms,Gigantes Polygon,0.6026376854651018,0.4604285878115672,0.9003436007875166,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,wind_speed_ms,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,wind_u_ms,Gigantes Polygon,0.3993883917610304,0.336839547012549,0.9756694651881479,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,wind_u_ms,Roxas Polygon,,,,0
block_7day,0,cross_location_regression,Cross-Location Linear Regression,wind_v_ms,Gigantes Polygon,0.31754936196972605,0.24904581998638708,0.9886960399303425,56
block_7day,0,cross_location_regression,Cross-Location Linear Regression,wind_v_ms,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,CHL,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,CHL,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,mlotst,Gigantes Polygon,,,,56
block_7day,0,cross_location_knn,Cross-Location KNN,mlotst,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,no3,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,no3,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,o2,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,o2,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,po4,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,po4,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,so,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,so,Roxas Polygon,,,,56
block_7day,0,cross_location_knn,Cross-Location KNN,thetao,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,thetao,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,uo,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,uo,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,vo,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,vo,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,NDVI_daily,Gigantes Polygon,,,,56
block_7day,0,cross_location_knn,Cross-Location KNN,NDVI_daily,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,NDVI_raw,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,NDVI_raw,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,precip_mm_day,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,precip_mm_day,Roxas Polygon,,,,56
block_7day,0,cross_location_knn,Cross-Location KNN,wind_speed_ms,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,wind_speed_ms,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,wind_u_ms,Gigantes Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,wind_u_ms,Roxas Polygon,,,,0
block_7day,0,cross_location_knn,Cross-Location KNN,wind_v_ms,Gigantes Polygon,,,,56
block_7day,0,cross_location_knn,Cross-Location KNN,wind_v_ms,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,CHL,Gigantes Polygon,0.7516484686046996,0.4437552631372549,-12.277447862973316,56
block_7day,0,distance_weighted,Distance-Weighted Average,CHL,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,mlotst,Gigantes Polygon,4.531469466798083,4.332538606332881,-10.645169440140133,56
block_7day,0,distance_weighted,Distance-Weighted Average,mlotst,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,no3,Gigantes Polygon,0.05436434026324458,0.031569451158,-0.360654416429099,56
block_7day,0,distance_weighted,Distance-Weighted Average,no3,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,o2,Gigantes Polygon,2.29193109039003,1.8542992857142866,0.01392289242827116,56
block_7day,0,distance_weighted,Distance-Weighted Average,o2,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,po4,Gigantes Polygon,0.012012484132826849,0.006995684466301888,0.9277419462921787,56
block_7day,0,distance_weighted,Distance-Weighted Average,po4,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,so,Gigantes Polygon,0.4013235018531884,0.2956208116042293,0.517731233882925,56
block_7day,0,distance_weighted,Distance-Weighted Average,so,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,thetao,Gigantes Polygon,0.8036639856918714,0.6205372123845986,-1.1442800522867298,56
block_7day,0,distance_weighted,Distance-Weighted Average,thetao,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,uo,Gigantes Polygon,0.05847436020571748,0.04698154982179403,0.7176102650667908,56
block_7day,0,distance_weighted,Distance-Weighted Average,uo,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,vo,Gigantes Polygon,0.08447515106603072,0.06454119774779034,-2.274597227503104,56
block_7day,0,distance_weighted,Distance-Weighted Average,vo,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,NDVI_daily,Gigantes Polygon,0.12549424550368415,0.11023630566029931,-40.060194903096615,56
block_7day,0,distance_weighted,Distance-Weighted Average,NDVI_daily,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,NDVI_raw,Gigantes Polygon,0.08928911348315943,0.0883976508854014,-3803.66393145455,56
block_7day,0,distance_weighted,Distance-Weighted Average,NDVI_raw,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,precip_mm_day,Gigantes Polygon,8.110384148917325,5.494183072500774,0.39680615404985686,56
block_7day,0,distance_weighted,Distance-Weighted Average,precip_mm_day,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,wind_speed_ms,Gigantes Polygon,2.0525639300978678,1.8812341870994798,-0.05221120165955506,56
block_7day,0,distance_weighted,Distance-Weighted Average,wind_speed_ms,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,wind_u_ms,Gigantes Polygon,1.580035984894062,1.4111924444986024,0.5848572979645565,56
block_7day,0,distance_weighted,Distance-Weighted Average,wind_u_ms,Roxas Polygon,,,,0
block_7day,0,distance_weighted,Distance-Weighted Average,wind_v_ms,Gigantes Polygon,1.3136113826311884,1.0887902634645317,0.8090772527160814,56
block_7day,0,distance_weighted,Distance-Weighted Average,wind_v_ms,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,CHL,Gigantes Polygon,0.7516484686046996,0.4437552631372549,-12.277447862973316,56
block_7day,0,advection,Advection-Based,CHL,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,mlotst,Gigantes Polygon,4.531469466798083,4.332538606332881,-10.645169440140133,56
block_7day,0,advection,Advection-Based,mlotst,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,no3,Gigantes Polygon,0.05393307987434098,0.030082199858,-0.3380315067354589,56
block_7day,0,advection,Advection-Based,no3,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,o2,Gigantes Polygon,2.29193109039003,1.8542992857142866,0.01392289242827116,56
block_7day,0,advection,Advection-Based,o2,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,po4,Gigantes Polygon,0.012012484132826849,0.006995684466301888,0.9277419462921787,56
block_7day,0,advection,Advection-Based,po4,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,so,Gigantes Polygon,0.4013235018531884,0.2956208116042293,0.517731233882925,56
block_7day,0,advection,Advection-Based,so,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,thetao,Gigantes Polygon,0.8036639856918714,0.6205372123845986,-1.1442800522867298,56
block_7day,0,advection,Advection-Based,thetao,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,uo,Gigantes Polygon,0.05847436020571748,0.04698154982179403,0.7176102650667908,56
block_7day,0,advection,Advection-Based,uo,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,vo,Gigantes Polygon,0.08447515106603072,0.06454119774779034,-2.274597227503104,56
block_7day,0,advection,Advection-Based,vo,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,NDVI_daily,Gigantes Polygon,0.12549424550368415,0.11023630566029931,-40.060194903096615,56
block_7day,0,advection,Advection-Based,NDVI_daily,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,NDVI_raw,Gigantes Polygon,0.08928911348315943,0.0883976508854014,-3803.66393145455,56
block_7day,0,advection,Advection-Based,NDVI_raw,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,precip_mm_day,Gigantes Polygon,8.110384148917325,5.494183072500774,0.39680615404985686,56
block_7day,0,advection,Advection-Based,precip_mm_day,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,wind_speed_ms,Gigantes Polygon,,,,0
block_7day,0,advection,Advection-Based,wind_speed_ms,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,wind_u_ms,Gigantes Polygon,1.580035984894062,1.4111924444986024,0.5848572979645565,56
block_7day,0,advection,Advection-Based,wind_u_ms,Roxas Polygon,,,,0
block_7day,0,advection,Advection-Based,wind_v_ms,Gigantes Polygon,1.3136113826311884,1.0887902634645317,0.8090772527160814,56
block_7day,0,advection,Advection-Based,wind_v_ms,Roxas Polygon,,,,0
block_7day,0,eof_pca,EOF/PCA Spatial Modes,CHL,Gigantes Polygon,0.3410240088063445,0.2714680514804316,-1.8090841776701976,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,CHL,Roxas Polygon,2.4045945665597337,1.8755816686455542,-5.339762659269191,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,mlotst,Gigantes Polygon,1.288770865315767,0.963450165141069,0.058068946000038646,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,mlotst,Roxas Polygon,0.0,0.0,1.0,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,no3,Gigantes Polygon,0.03549440265420965,0.028656224855274377,0.35427004614700686,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,no3,Roxas Polygon,0.13003231830829287,0.07177647290711327,-15.670716410516789,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,o2,Gigantes Polygon,1.2935798089758084,1.0094263871322653,0.6858809892523351,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,o2,Roxas Polygon,1.6708950625455077,1.4119472939682656,0.6246594363545563,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,po4,Gigantes Polygon,0.022984417734127103,0.019646268575024717,0.7273954820276788,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,po4,Roxas Polygon,0.027017304457089542,0.023407203951342725,-25.884511998614403,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,so,Gigantes Polygon,0.5981938050151647,0.3922734197678576,-0.07147926696397922,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,so,Roxas Polygon,0.3871886563856243,0.3113568410196611,0.5027659656325353,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,thetao,Gigantes Polygon,0.7498667960901041,0.5357379132474497,-0.8668126661256792,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,thetao,Roxas Polygon,0.8365462777550424,0.6699359944691644,0.3235541701315071,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,uo,Gigantes Polygon,0.02837003428192295,0.023386874082026034,0.9313960874067769,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,uo,Roxas Polygon,0.0447496026505209,0.032794429105298534,0.6450338049513337,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,vo,Gigantes Polygon,0.07559966215124841,0.05366340987942307,-1.6226458230200418,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,vo,Roxas Polygon,0.010361463006433685,0.007233094809875779,0.847876782974806,56
block_7day,0,eof_pca,EOF/PCA Spatial Modes,NDVI_daily,Gigantes Polygon,0.04726062690533507,0.034421471425130315,-3.007820122692369,56
