mask_type,split_num,method,method_name,variable,rmse,mae,r2,missing_count
rolling_origin,4,climatological,Climatological Substitution,CHL,0.6032009557386522,0.4834988890277777,-0.2021416679033563,180
rolling_origin,4,climatological,Climatological Substitution,mlotst,3.403336993179461,3.0287502764620715,0.053745788493712365,180
rolling_origin,4,climatological,Climatological Substitution,no3,0.0030730722883393004,0.0018972568616666666,-2.085742868734487,180
rolling_origin,4,climatological,Climatological Substitution,o2,1.6796099124798352,1.3447975694444443,0.47669451837644883,180
rolling_origin,4,climatological,Climatological Substitution,po4,0.014200492102852041,0.01109384051873611,0.6655249805088305,180
rolling_origin,4,climatological,Climatological Substitution,so,0.3150428095963717,0.2787643307237886,-0.16411417840602494,180
rolling_origin,4,climatological,Climatological Substitution,thetao,0.44142581035747047,0.3698344876058402,0.5308406756073472,180
rolling_origin,4,climatological,Climatological Substitution,uo,0.04872707058803519,0.04194769123569131,0.12204607425652991,180
rolling_origin,4,climatological,Climatological Substitution,vo,0.07119364716003267,0.06800498801749195,0.045357670363185276,180
rolling_origin,4,climatological,Climatological Substitution,NDVI_daily,0.18086909613704974,0.14250819014203628,-0.3395654137568749,180
rolling_origin,4,climatological,Climatological Substitution,NDVI_raw,0.0,0.0,,180
rolling_origin,4,climatological,Climatological Substitution,precip_mm_day,6.146587981086957,3.8042385187606476,0.1693705364990239,180
rolling_origin,4,climatological,Climatological Substitution,wind_speed_ms,1.6784353881357819,1.4087422511963856,0.1220957031027512,180
rolling_origin,4,climatological,Climatological Substitution,wind_u_ms,1.4091388126033548,1.171968222345447,0.10831060639717249,180
rolling_origin,4,climatological,Climatological Substitution,wind_v_ms,1.2823012933527873,1.0207770044626467,0.3058988812603316,180
rolling_origin_180,1,linear_interpolation,Linear Interpolation,CHL,1.0671565535011587,0.524080439300798,0.14102036195441003,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,mlotst,2.1781533360806162,1.3014580583640079,0.5854804419445845,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,no3,0.03806462443854544,0.021136676614591777,0.2909134617703991,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,o2,2.3442021872340737,1.9511069544198898,0.2687274795549508,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,po4,0.01995622982605349,0.016953879996195027,-0.1249699001764275,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,so,0.5011574849599004,0.33345863642106716,0.11038588261325322,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,thetao,0.8138524815766695,0.698478463370332,0.5073987713624583,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,uo,0.08580858486762345,0.06846813543684244,0.03314261834794774,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,vo,0.052731535988329824,0.04112749458522177,0.389736554985331,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,NDVI_daily,0.07375081535917538,0.05617725806301083,-0.3094883254020244,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,NDVI_raw,0.08888954946496633,0.06979657199492605,-0.48439659208711006,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,precip_mm_day,15.894530830561045,5.817679916814896,-0.15469303749145347,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,wind_speed_ms,2.187832118075867,1.7093324891808535,-0.1785236104350889,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,wind_u_ms,2.787526456668583,2.2743386185700514,-0.2044283004700853,360
rolling_origin_180,1,linear_interpolation,Linear Interpolation,wind_v_ms,3.6326665342901983,3.1273836720599135,-1.381196261053236,360
rolling_origin_180,1,climatological,Climatological Substitution,CHL,1.0123140722802966,0.5411100172291666,0.22703977657035457,360
rolling_origin_180,1,climatological,Climatological Substitution,mlotst,3.2405540081621,2.8355723409085636,0.08249877018128293,360
rolling_origin_180,1,climatological,Climatological Substitution,no3,0.04702307287122792,0.027331313417569444,-0.08212680316925147,360
rolling_origin_180,1,climatological,Climatological Substitution,o2,1.4898010166556928,1.1902252638888888,0.7046440985068342,360
rolling_origin_180,1,climatological,Climatological Substitution,po4,0.012027717890173092,0.006951999637464583,0.5913510614146267,360
rolling_origin_180,1,climatological,Climatological Substitution,so,0.6351069297603995,0.5011790948628915,-0.4287193505701381,360
rolling_origin_180,1,climatological,Climatological Substitution,thetao,0.3663246109709218,0.2921160514466463,0.9001986764818832,360
rolling_origin_180,1,climatological,Climatological Substitution,uo,0.06909075718593778,0.05534786009229719,0.3731828906350453,360
rolling_origin_180,1,climatological,Climatological Substitution,vo,0.06368991528227001,0.05379099224228408,0.10973796155636273,360
rolling_origin_180,1,climatological,Climatological Substitution,NDVI_daily,0.0757713044030411,0.05700052303690351,-0.3822210612561243,360
rolling_origin_180,1,climatological,Climatological Substitution,NDVI_raw,0.05902923085581442,0.041045502899343944,0.3453897707280248,360
rolling_origin_180,1,climatological,Climatological Substitution,precip_mm_day,12.039521070933846,7.00956226352082,0.33749441579284567,360
rolling_origin_180,1,climatological,Climatological Substitution,wind_speed_ms,1.5650838906917632,1.2762486668992628,0.39690525694104273,360
rolling_origin_180,1,climatological,Climatological Substitution,wind_u_ms,1.800841040621072,1.4103933821515744,0.4973175597642334,360
rolling_origin_180,1,climatological,Climatological Substitution,wind_v_ms,1.7358770315614904,1.3266157619862107,0.45627157267552765,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,CHL,0.49173372329242826,0.36604183809116014,0.006318918350714187,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,mlotst,2.46815315285893,1.5208391283949219,-2.2380761956304007,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,no3,0.10735656803022102,0.07458528209060467,-0.7979243192527481,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,o2,3.009538549376154,2.6503974277163898,-0.47779980781220366,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,po4,0.00652413766920981,0.004447254050006338,-22.485720486605466,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,so,1.0112022710409987,0.6320585639252021,-0.2596831096857599,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,thetao,0.5756157078133575,0.45456796567424024,0.3951996283986504,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,uo,0.14186259885432342,0.1134753540809168,-1.9635194478747282,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,vo,0.05700991897300963,0.041884429494268884,-0.405140763180722,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,NDVI_daily,0.11341433942289726,0.09982968190227089,-2.6044558602123753,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,NDVI_raw,0.12938947938768777,0.11516156762156697,-1.5610175005021651,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,precip_mm_day,15.915565794107724,9.95208581505682,-0.6165535192933544,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,wind_speed_ms,2.351544746221369,1.9602415986037645,-1.4586514418972314,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,wind_u_ms,3.8433271440705616,3.149064917091784,-3.11626596211397,360
rolling_origin_180,2,linear_interpolation,Linear Interpolation,wind_v_ms,3.25701214605471,2.4605464537705366,-1.9310860407406754,360
rolling_origin_180,2,climatological,Climatological Substitution,CHL,0.44095015965096906,0.33282855808333334,0.20096455840095773,360
rolling_origin_180,2,climatological,Climatological Substitution,mlotst,1.4257581529939116,1.3415428766359885,-0.08052440814670692,360
rolling_origin_180,2,climatological,Climatological Substitution,no3,0.06123105133998786,0.03701017828402778,0.4151323499979074,360
rolling_origin_180,2,climatological,Climatological Substitution,o2,1.8364146187386952,1.4482290763888892,0.4497535274226936,360
rolling_origin_180,2,climatological,Climatological Substitution,po4,0.001034801400070191,0.0003633250324090278,0.40915757812082165,360
rolling_origin_180,2,climatological,Climatological Substitution,so,0.5717930219611307,0.4217281822639052,0.5972246018609478,360
rolling_origin_180,2,climatological,Climatological Substitution,thetao,0.6177458234260024,0.5004470956977458,0.30342736124739944,360
rolling_origin_180,2,climatological,Climatological Substitution,uo,0.07472563181972712,0.05878564302111042,0.17773623995262255,360
rolling_origin_180,2,climatological,Climatological Substitution,vo,0.04232413888886759,0.03462070575915274,0.22554667780343918,360
rolling_origin_180,2,climatological,Climatological Substitution,NDVI_daily,0.0471612692031843,0.034655573771679646,0.37673212171012305,360
rolling_origin_180,2,climatological,Climatological Substitution,NDVI_raw,0.04530516666717444,0.03317283565763183,0.686014147526107,360
rolling_origin_180,2,climatological,Climatological Substitution,precip_mm_day,10.319165379192306,7.490827837946854,0.32042863903134955,360
rolling_origin_180,2,climatological,Climatological Substitution,wind_speed_ms,1.3371943745613601,1.0780504091173408,0.20497725876535888,360
rolling_origin_180,2,climatological,Climatological Substitution,wind_u_ms,1.7435599892305942,1.375708989198721,0.15284571826862714,360
rolling_origin_180,2,climatological,Climatological Substitution,wind_v_ms,1.7547453639929835,1.3091440735202482,0.14921853816119934,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,CHL,0.6598278580472193,0.4140920387829957,0.16868440252928485,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,mlotst,1.5128999363791062,0.9121995096704928,0.6322310288425785,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,no3,0.03460960219016831,0.02505384880924493,0.28201672394964006,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,o2,2.9837998046225374,2.5045997226826286,0.06587285532513676,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,po4,0.005313831501574396,0.004253586181444904,-0.2847064902429952,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,so,0.3466158644786823,0.2595555553700291,0.23714797740325055,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,thetao,0.7296328395196968,0.5444497757776554,0.6776626117624733,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,uo,0.07860161871301127,0.06332810840811268,0.40012150843412553,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,vo,0.03243101525423316,0.023218248743121374,0.6597822375853741,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,NDVI_daily,0.06717773372503659,0.04833302252628115,-0.03718646215357024,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,NDVI_raw,0.09488716220673467,0.07349929000445113,-0.3275142831577793,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,precip_mm_day,10.429427609231592,7.980575033100538,-0.3337318106502325,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,wind_speed_ms,2.1256981972418214,1.7517304539224656,-0.10483438144294754,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,wind_u_ms,2.0336112593140405,1.5424846946827302,0.43813609148925203,360
rolling_origin_180,3,linear_interpolation,Linear Interpolation,wind_v_ms,1.730966453485842,1.321644048240873,0.5494512218164722,360
rolling_origin_180,3,climatological,Climatological Substitution,CHL,0.7084838720673629,0.4962247599166667,0.0415607941316577,360
rolling_origin_180,3,climatological,Climatological Substitution,mlotst,2.429321196114074,2.1156851740502236,0.051746281349793644,360
rolling_origin_180,3,climatological,Climatological Substitution,no3,0.028392417489662918,0.01699714843027778,0.5168011876240035,360
rolling_origin_180,3,climatological,Climatological Substitution,o2,1.3776538923474695,1.0742977083333345,0.800865330705949,360
rolling_origin_180,3,climatological,Climatological Substitution,po4,0.035646674308610786,0.026356098437562498,-56.813118499556126,360
rolling_origin_180,3,climatological,Climatological Substitution,so,0.5217096507468344,0.4247392358956857,-0.7282285304412572,360
rolling_origin_180,3,climatological,Climatological Substitution,thetao,0.5247288284532539,0.43158716554753496,0.833286109222673,360
rolling_origin_180,3,climatological,Climatological Substitution,uo,0.07292909097260988,0.05737776483874766,0.4835813577896786,360
rolling_origin_180,3,climatological,Climatological Substitution,vo,0.05430763174984012,0.0464436610927805,0.04597968242531392,360
rolling_origin_180,3,climatological,Climatological Substitution,NDVI_daily,0.05260396000023262,0.0349465349126126,0.3640206419236388,360
rolling_origin_180,3,climatological,Climatological Substitution,NDVI_raw,0.061906833603592434,0.03360840897108259,0.43493101793998157,360
rolling_origin_180,3,climatological,Climatological Substitution,precip_mm_day,8.041918136857035,5.188847393775263,0.20701155820343464,360
rolling_origin_180,3,climatological,Climatological Substitution,wind_speed_ms,1.7392450734482834,1.3577325372927953,0.2603682667735714,360
rolling_origin_180,3,climatological,Climatological Substitution,wind_u_ms,2.0135654518691157,1.5544575768086364,0.44915835988774655,360
rolling_origin_180,3,climatological,Climatological Substitution,wind_v_ms,1.6322870406035856,1.2289289313964449,0.5993569817066868,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,CHL,0.6924804628231105,0.4964526797047268,0.13829451675349136,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,mlotst,2.6904936920197104,1.4897140878122905,0.43494214831570055,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,no3,0.07799182762031233,0.06930185826560314,-7.4902450899708075,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,o2,3.3123250648492175,2.6692374097605893,-0.6639903958188698,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,po4,0.02891539645315261,0.02045684367065003,0.13975434975705592,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,so,0.8116052527601892,0.7233378402753708,-0.7009178269721352,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,thetao,1.4566528682645412,1.1899996734733658,-1.6559140679618642,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,uo,0.057054999033769066,0.04153678732672038,0.12433213562180567,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,vo,0.04285025276531646,0.0299022191548874,0.5945122784800699,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,NDVI_daily,0.20651198733480725,0.15304776116993737,-0.5515802029477632,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,NDVI_raw,0.3369577480757072,0.2561472350938244,-0.7158860833161469,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,precip_mm_day,13.288507479132292,5.973318898249521,-0.21562483508678243,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,wind_speed_ms,2.009551424042266,1.5895268899810613,-0.12734597087687627,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,wind_u_ms,1.8935264594711974,1.4695749497135262,-0.10740133357421944,360
rolling_origin_180,4,linear_interpolation,Linear Interpolation,wind_v_ms,1.7748918491551056,1.339220532060662,-0.032336787730337324,360
rolling_origin_180,4,climatological,Climatological Substitution,CHL,0.7223365115600553,0.5283486255416666,0.06238846554451516,360
rolling_origin_180,4,climatological,Climatological Substitution,mlotst,3.511643785006573,3.0860784515221087,0.03739110945916868,360
rolling_origin_180,4,climatological,Climatological Substitution,no3,0.016649063575178265,0.008963628317777778,0.6130973933365014,360
rolling_origin_180,4,climatological,Climatological Substitution,o2,1.5686689689113558,1.2871977013888893,0.6267949391512972,360
rolling_origin_180,4,climatological,Climatological Substitution,po4,0.010521376818071379,0.006683922438847222,0.8861037742648025,360
rolling_origin_180,4,climatological,Climatological Substitution,so,0.5689713389940854,0.4250581967062317,0.16406133217957086,360
rolling_origin_180,4,climatological,Climatological Substitution,thetao,0.43932029438130826,0.3428693499416113,0.7584180877913421,360
rolling_origin_180,4,climatological,Climatological Substitution,uo,0.0596037365005787,0.049086055369116366,0.04434974599617769,360
rolling_origin_180,4,climatological,Climatological Substitution,vo,0.06457133145533332,0.058108301658648956,0.07923158139359487,360
rolling_origin_180,4,climatological,Climatological Substitution,NDVI_daily,0.19575782217013965,0.15568416525264736,-0.3941899477567361,360
rolling_origin_180,4,climatological,Climatological Substitution,NDVI_raw,0.1365550119384805,0.08636497272741664,0.7181923055599706,360
rolling_origin_180,4,climatological,Climatological Substitution,precip_mm_day,11.330095228366003,6.747635633360744,0.11628083423914282,360
rolling_origin_180,4,climatological,Climatological Substitution,wind_speed_ms,1.7311677825103975,1.417295756231665,0.16336256891993162,360
rolling_origin_180,4,climatological,Climatological Substitution,wind_u_ms,1.7396801842889233,1.4198877975568913,0.06523784914300301,360
rolling_origin_180,4,climatological,Climatological Substitution,wind_v_ms,1.658541321693397,1.271761175528492,0.09857373859034269,360
seasonal,,linear_interpolation,Linear Interpolation,CHL,0.43598866168176353,0.2455275319625127,0.45523212752834974,658
seasonal,,linear_interpolation,Linear Interpolation,mlotst,0.4848728116485915,0.16849727511760737,0.9551663929263057,658
seasonal,,linear_interpolation,Linear Interpolation,no3,0.007613184671001192,0.004381370813865973,0.987100071952579,658
seasonal,,linear_interpolation,Linear Interpolation,o2,0.2274264219110023,0.13533196186134064,0.994114196589334,658
seasonal,,linear_interpolation,Linear Interpolation,po4,0.00026385695841670757,7.91355588856926e-05,0.9998734073594431,658
seasonal,,linear_interpolation,Linear Interpolation,so,0.12315278463776094,0.06319358955407174,0.9754775918938964,658
seasonal,,linear_interpolation,Linear Interpolation,thetao,0.15188412147949504,0.11279012699414563,0.9803527831465962,658
seasonal,,linear_interpolation,Linear Interpolation,uo,0.04051486979669346,0.02807644561994245,0.8127162318651203,658
seasonal,,linear_interpolation,Linear Interpolation,vo,0.029969241393353503,0.01875238944511476,0.6644488646991176,658
seasonal,,linear_interpolation,Linear Interpolation,NDVI_daily,0.001425508752201828,0.00022901784140391028,0.9997735262880428,656
seasonal,,linear_interpolation,Linear Interpolation,NDVI_raw,0.14967350002277224,0.0934703858368074,-3.1745460292311583,24
seasonal,,linear_interpolation,Linear Interpolation,precip_mm_day,11.797612397231031,7.218609422032171,0.03672975762525588,658
seasonal,,linear_interpolation,Linear Interpolation,wind_speed_ms,0.8512854286965732,0.6230643145224936,0.7817002375214123,658
seasonal,,linear_interpolation,Linear Interpolation,wind_u_ms,0.863361693417993,0.5985823330078387,0.870510394315851,658
seasonal,,linear_interpolation,Linear Interpolation,wind_v_ms,1.1901896771649463,0.7719296921023728,0.7616056199709793,658
seasonal,,climatological,Climatological Substitution,CHL,0.5417186397446568,0.38330228239171726,0.15897548442293863,658
seasonal,,climatological,Climatological Substitution,mlotst,2.1510035922328803,1.8445755577912288,0.11767154059523299,658
seasonal,,climatological,Climatological Substitution,no3,0.046885884423372805,0.030221238082161858,0.5107410440076298,658
seasonal,,climatological,Climatological Substitution,o2,1.6932772826245222,1.3934889475683891,0.6737277945355669,658
seasonal,,climatological,Climatological Substitution,po4,0.013342894172683273,0.004901278083483472,0.6762785790217795,658
seasonal,,climatological,Climatological Substitution,so,0.6256494286667518,0.5065771093659986,0.3670975921536017,658
seasonal,,climatological,Climatological Substitution,thetao,0.5945147195702185,0.4856592916499961,0.6989757277199098,658
seasonal,,climatological,Climatological Substitution,uo,0.06878955861366128,0.054660946265921696,0.46009631794947436,658
seasonal,,climatological,Climatological Substitution,vo,0.047504400925054126,0.037683691940196745,0.15690812486296934,658
seasonal,,climatological,Climatological Substitution,NDVI_daily,0.08167672431175048,0.05539122418538386,0.2565108316887964,656
seasonal,,climatological,Climatological Substitution,NDVI_raw,0.0716819655106434,0.055514895822067374,0.04249900205130275,24
seasonal,,climatological,Climatological Substitution,precip_mm_day,9.850740073401674,6.344381181800366,0.3284202130971138,658
seasonal,,climatological,Climatological Substitution,wind_speed_ms,1.5295375374268936,1.1809926395396555,0.2952693773710443,658
seasonal,,climatological,Climatological Substitution,wind_u_ms,1.7149330711922544,1.361896693024096,0.4890908174230042,658
seasonal,,climatological,Climatological Substitution,wind_v_ms,1.759067838971052,1.3270991498784728,0.4792505360270036,658
